"fish_id","C_MDS1","P_MDS1","NA_MDS1","C_MDS2","P_MDS2","NA_MDS2","C_MDS3","P_MDS3","NA_MDS3","C_MPSP","P_MPSP","NA_MPSP","C_MDS1NA","P_MDS1NA","NA_MDS1NA","C_MDS2NA","P_MDS2NA","NA_MDS2NA","C_MDS3NA","P_MDS3NA","NA_MDS3NA","C_MPSPNA","P_MPSPNA","NA_MPSPNA","C_MDF","P_MDF","NA_MDF","C_MAF","P_MAF","NA_MAF","C_MCV","P_MCV","NA_MCV","C_MAV","P_MAV","NA_MAV","C_MPT","P_MPT","NA_MPT","C_SL","P_SL","NA_SL","C_CAV","P_CAV","NA_CAV","C_DS1","P_DS1","NA_DS1","C_DS2","P_DS2","NA_DS2","C_DS3","P_DS3","NA_DS3","C_LPT","P_LPT","NA_LPT","C_PSP.L","P_PSP.L","NA_PSP.L","C_PSP.R","P_PSP.R","NA_PSP.R","C_TPG","P_TPG","NA_TPG","C_ECT","P_ECT","NA_ECT","C_CLE","P_CLE","NA_CLE","C_PMX","P_PMX","NA_PMX","C_Scale_10mm","P_Scale_10mm","NA_Scale_10mm","C_row_count","P_row_count","NA_row_count","flag_SL","flag_CAV","flag_DS1","flag_DS2","flag_DS3","flag_LPT","flag_PSP.L","flag_PSP.R","flag_TPG","flag_ECT","flag_CLE","flag_PMX","total_flags","flagged_measurements"
"V333106_L2962_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.0701,NA,NA,724.0249,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333107_L2963_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,10,NA,NA,9,NA,NA,18,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,349.5612,NA,NA,767.9355,NA,NA,NA,NA,NA,NA,NA,NA,713.8361,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333108_L2964_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,607.3936,NA,NA,0,NA,NA,0,NA,NA,149.1878,NA,NA,151.9079,NA,NA,0,NA,NA,0,NA,NA,168.0268,NA,NA,684.2368,NA,NA,793.7821,NA,NA,NA,NA,NA,712.8646,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333109_L2965_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,15,NA,NA,6,NA,NA,NA,NA,NA,500.927,NA,NA,0,NA,NA,0,NA,NA,91.0934,NA,NA,144.8102,NA,NA,0,NA,NA,0,NA,NA,150.6586,NA,NA,NA,NA,NA,551.4943,NA,NA,NA,NA,NA,722.1219,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333110_L2966_1",NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.2129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710.0563,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333111_L2967_1",NA,0,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,8,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,5,NA,NA,3672.3507,NA,NA,394.3794,NA,NA,0,NA,NA,248.2902,NA,NA,107.3313,NA,NA,100.3195,NA,NA,284.7034,NA,NA,328.0244,NA,NA,501.1986,NA,NA,361.884,NA,NA,500.8313,NA,NA,147.0782,NA,NA,598.732,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333114_L2970_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,9,NA,NA,9,NA,NA,16,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,539.1886,NA,NA,0,NA,NA,0,NA,NA,104.7855,NA,NA,114.826,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702.0256,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333115_L2971_1",NA,1,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,19,NA,NA,14,NA,NA,6,NA,NA,3270.2271,NA,NA,410.4963,NA,NA,309.0582,NA,NA,361.2478,NA,NA,133.9627,NA,NA,75,NA,NA,346.0549,NA,NA,246.9858,NA,NA,540.5664,NA,NA,487.2946,NA,NA,356.4828,NA,NA,NA,NA,NA,693.026,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333116_L2972_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,14,NA,NA,4,NA,NA,NA,NA,NA,382.8974,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,100.02,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638.4513,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333117_L2973_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,8,NA,NA,8,NA,NA,17,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,619.3606,NA,NA,0,NA,NA,0,NA,NA,132.9662,NA,NA,107.7033,NA,NA,0,NA,NA,0,NA,NA,184.1738,NA,NA,756.328,NA,NA,739.7513,NA,NA,NA,NA,NA,588.7071,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333118_L2974_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,2,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,18,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,409.7863,NA,NA,NA,NA,NA,NA,NA,NA,173.6663,NA,NA,NA,NA,NA,360.1,NA,NA,NA,NA,NA,624.1698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683.8011,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333120_L2976_1",NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,16,NA,NA,0,NA,NA,6,NA,NA,5466.1185,NA,NA,715.6484,NA,NA,0,NA,NA,361.2478,NA,NA,112.0893,NA,NA,168,NA,NA,0,NA,NA,0,NA,NA,237.3605,NA,NA,NA,NA,NA,NA,NA,NA,149.0369,NA,NA,695.0942,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333122_L2978_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,348.4561,NA,NA,0,NA,NA,0,NA,NA,100.6231,NA,NA,128.1601,NA,NA,0,NA,NA,0,NA,NA,109.2016,NA,NA,452.2942,NA,NA,361.1108,NA,NA,138.9748,NA,NA,687.9426,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333123_L2979_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,9,NA,NA,8,NA,NA,0,NA,NA,0,NA,NA,5,NA,NA,4031.0634,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,68,NA,NA,89.8888,NA,NA,0,NA,NA,0,NA,NA,361.7955,NA,NA,489.6529,NA,NA,501.007,NA,NA,183.5647,NA,NA,686.9876,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333126_L2982_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,6,NA,NA,3924.7132,NA,NA,488.3471,NA,NA,0,NA,NA,0,NA,NA,62.0967,NA,NA,96.7471,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.2104,NA,NA,636.3144,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333128_L2984_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,3427.4301,NA,NA,403.2527,NA,NA,0,NA,NA,0,NA,NA,100.1299,NA,NA,90.4489,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,428.9161,NA,NA,NA,NA,NA,NA,NA,NA,687.7921,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333129_L2985_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,16,NA,NA,15,NA,NA,5,NA,NA,3357.4343,NA,NA,406.7031,NA,NA,0,NA,NA,0,NA,NA,57.7062,NA,NA,129,NA,NA,0,NA,NA,0,NA,NA,147.7329,NA,NA,457.4188,NA,NA,431.2076,NA,NA,81.2219,NA,NA,684.7956,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333130_L2986_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,8,NA,NA,7,NA,NA,17,NA,NA,15,NA,NA,5,NA,NA,4091.7673,NA,NA,515.6024,NA,NA,0,NA,NA,0,NA,NA,132.9662,NA,NA,108.2959,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,583.6437,NA,NA,535.0589,NA,NA,143.1084,NA,NA,684.2923,NA,NA,2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333131_L2987_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,4,NA,NA,3494.7963,NA,NA,453.7137,NA,NA,0,NA,NA,0,NA,NA,87.4643,NA,NA,123,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639.8515,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333132_L2988_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,8,NA,NA,16,NA,NA,11,NA,NA,5,NA,NA,2976.0373,NA,NA,392.8077,NA,NA,0,NA,NA,0,NA,NA,67.4166,NA,NA,59.7746,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,383.7304,NA,NA,NA,NA,NA,95.483,NA,NA,693.4155,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333133_L2989_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,4,NA,NA,NA,NA,NA,516.5672,NA,NA,0,NA,NA,0,NA,NA,33.541,NA,NA,165.3269,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.1947,NA,NA,642.1752,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333134_L2990_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,7,NA,NA,0,NA,NA,17,NA,NA,13,NA,NA,5,NA,NA,4552.225,NA,NA,560.9675,NA,NA,0,NA,NA,0,NA,NA,72.4431,NA,NA,104.3072,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,593.0936,NA,NA,597.3408,NA,NA,223.1412,NA,NA,687.2554,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333135_L2991_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,418.2439,NA,NA,447.5712,NA,NA,176.9181,NA,NA,696.685,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333136_L2992_1",NA,1,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,10,NA,NA,8,NA,NA,17,NA,NA,13,NA,NA,5,NA,NA,NA,NA,NA,628.6464,NA,NA,433.4974,NA,NA,433.0358,NA,NA,208.8061,NA,NA,337.5204,NA,NA,NA,NA,NA,283.3514,NA,NA,850.722,NA,NA,824.0874,NA,NA,622.8322,NA,NA,NA,NA,NA,696.1034,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333137_L2993_1",NA,1,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,10,NA,NA,0,NA,NA,17,NA,NA,0,NA,NA,5,NA,NA,4389.8975,NA,NA,NA,NA,NA,336.2142,NA,NA,379.6841,NA,NA,66.5733,NA,NA,140.0571,NA,NA,568.8023,NA,NA,NA,NA,NA,632.6199,NA,NA,572.0559,NA,NA,NA,NA,NA,146.7515,NA,NA,704.5566,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333138_L2994_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,11,NA,NA,0,NA,NA,0,NA,NA,13,NA,NA,5,NA,NA,NA,NA,NA,460.2172,NA,NA,0,NA,NA,0,NA,NA,146.6322,NA,NA,168.9615,NA,NA,0,NA,NA,0,NA,NA,157.4357,NA,NA,522.0776,NA,NA,NA,NA,NA,118.9832,NA,NA,699.7785,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333139_L2995_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,8,NA,NA,7,NA,NA,17,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,439.0101,NA,NA,0,NA,NA,0,NA,NA,100.2646,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,210.77,NA,NA,538.8321,NA,NA,647.0896,NA,NA,108.4159,NA,NA,688.9623,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333140_L2996_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,111.3643,NA,NA,135.8308,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.4522,NA,NA,705.3127,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333141_L2997_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,599.4776,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,249.7038,NA,NA,874.6382,NA,NA,NA,NA,NA,242.9815,NA,NA,697.7105,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333142_L2998_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,400.3237,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,382,NA,NA,399.2242,NA,NA,NA,NA,NA,695.0396,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333143_L2999_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,7,NA,NA,18,NA,NA,12,NA,NA,4,NA,NA,2243.651,NA,NA,309.1812,NA,NA,0,NA,NA,0,NA,NA,78.2304,NA,NA,66.4831,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,294.3331,NA,NA,NA,NA,NA,NA,NA,NA,700.8252,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333143_L3000_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,477.9141,NA,NA,0,NA,NA,NA,NA,NA,96.5194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.2784,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333145_L3001_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,9,NA,NA,8,NA,NA,16,NA,NA,0,NA,NA,6,NA,NA,4844.4228,NA,NA,656.5456,NA,NA,0,NA,NA,0,NA,NA,88,NA,NA,130.292,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,792.1616,NA,NA,664.6864,NA,NA,236.0339,NA,NA,696.1609,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333146_L3002_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,472.0405,NA,NA,0,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700.4984,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333148_L3006_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,8,NA,NA,8,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,521.4012,NA,NA,0,NA,NA,0,NA,NA,92.6607,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691.0752,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333149_L3007_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,482.1568,NA,NA,0,NA,NA,0,NA,NA,76.3675,NA,NA,109.2016,NA,NA,0,NA,NA,0,NA,NA,172.2846,NA,NA,NA,NA,NA,NA,NA,NA,99.4082,NA,NA,696.3943,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333150_L3008_1",NA,1,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,18,NA,NA,0,NA,NA,5,NA,NA,3464.956,NA,NA,411.6284,NA,NA,322.4903,NA,NA,471.5422,NA,NA,207.4608,NA,NA,110.9234,NA,NA,489.5222,NA,NA,NA,NA,NA,768.8329,NA,NA,461.8052,NA,NA,NA,NA,NA,105.603,NA,NA,689.6376,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333151_L3009_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,344.5565,NA,NA,0,NA,NA,0,NA,NA,78.2304,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,372.1935,NA,NA,459.6662,NA,NA,96.6075,NA,NA,642.8476,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333152_L3010_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,563.3153,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,154.5574,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,572.5452,NA,NA,NA,NA,NA,701.8148,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333153_L3011_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,196.1632,NA,NA,679.3997,NA,NA,743.6989,NA,NA,NA,NA,NA,689.9623,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333154_L3012_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,18,NA,NA,12,NA,NA,5,NA,NA,NA,NA,NA,526.9427,NA,NA,0,NA,NA,0,NA,NA,125.028,NA,NA,116,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,504.587,NA,NA,NA,NA,NA,188.0425,NA,NA,688.186,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V333155_L3013_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,313.5474,NA,NA,380.7571,NA,NA,80.9197,NA,NA,695.8161,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
