"fish_id","n","ID","part_type","bin","merged","X","SL","CAV","MDS1","DS1","MDS1NA","MDS2","DS2","MDS2NA","MDS3","DS3","MDS3NA","MDF","MAF","MCV","MAV","MPT","LPT","MPSP","PSP.L","PSP.R","MPSPNA","TPG","ECT","CLE","PMX","Scale_10mm","PGNA","CSTRAT","ISTRAT","YEAR","INT"
"V332103",2018,"V332103_L1836_1_P.jpg","merged","L1836",TRUE,2018,NA,471.6736,1,205.4069,0,1,282.4465,0,1,96.8401,0,5,6,14,0,5,175.5705,2,448.2165,NA,0,736.5657,341.236,461.8052,NA,675.24,NA,601.15,186.1,6167.936,6250
"V332104",2019,"V332104_L1837_1_C.jpg","merged","L1837",TRUE,2019,NA,576.5532,1,225.4994,0,1,320.3826,0,1,130.2498,0,0,0,0,11,6,188.0452,2,348.1293,317.2775,0,NA,NA,NA,NA,660.9811,NA,601.55,185.7,6154.983,6250
"V332106",2020,"V332106_L1839_1_P.jpg","merged","L1839",TRUE,2020,NA,531.0738,0,0,0,0,0,0,1,105.603,0,0,0,0,9,5,184.5644,2,195.059,288.9983,0,793.5439,649.3443,581.1162,230.7553,700.0114,NA,504.8,282.45,9288.029,9500
"V332107",2021,"V332107_L1840_1_P.jpg","merged","L1840",TRUE,2021.5,NA,463.5438,0,0,1,0,0,1,1,153.8831,1,0,8,0,14,5,195.3049,0,NA,NA,0,149.4442,469.40285,497.353,137.9275,700.3989,NA,NA,NA,NA,NA
"V332108",2023,"V332108_L1841_1_P.jpg","merged","L1841",TRUE,2023,NA,391.7839,0,0,0,0,0,0,1,82.9759,0,0,0,0,0,NA,NA,2,224.1986,167.7051,0,NA,401.4735,345.013,NA,689.5694,NA,435.5,351.75,11532.164,11750
"V332109",2024,"V332109_L1842_1_P.jpg","merged","L1842",TRUE,2024,2779.0122,351.8237,0,0,0,0,0,0,1,104.7855,0,0,0,16,12,6,108,0,NA,NA,0,249.0723,398.5599,343.6801,NA,692.3503,NA,435,352.25,11548.355,11750
"V332110",2025,"V332110_L1844_1_P.jpg","merged","L1844",TRUE,2025.5,4652.0275,593.4449,0,0,0,1,93.91485,0,1,52.4976,0,8,8,17,12,4,184.3909,2,257.6509,181.0193,0,509.5724,482.8085,688.1046,234.4014,693.951,0,470.3,316.95,10405.239,10500
"V332111",2027,"V332111_L1845_1_P.jpg","merged","L1845",TRUE,2027,4265.5719,516.9946,0,0,0,0,0,0,1,159.3989,0,9,8,16,13,4,176.0454,0,NA,NA,0,286.8031,848.5753,688.9412,236.0339,692.0116,NA,470.6,316.65,10395.524,10500
"V332112",2028,"V332112_L1846_1_P.jpg","merged","L1846",TRUE,2028,3712.9675,526.9068,0,0,0,1,275.1872,0,1,109.1788,0,9,0,17,12,4,113.1371,2,332.0241,NA,0,NA,537.4012,458.3448,230.2347,692.289,NA,470.8,316.45,10389.048,10500
"V332113",2029,"V332113_L1847_1_P.jpg","merged","L1847",TRUE,2029,NA,484.4289,0,0,0,0,0,0,0,0,0,0,0,17,0,0,NA,2,328.8769,304.6309,0,636.3144,NA,405.5613,NA,694.9532,NA,504.7,282.55,9291.267,9500
"V332114",2030,"V332114_L1848_1_P.jpg","merged","L1848",TRUE,2030.5,NA,412.4572,0,0,0,1,68.4763,0,1,60.33655,0,0,0,0,15,5,124.3101,2,NA,313.9554,0,616.4325,429.2936,377.7737,123.1463,705.5168,0,504.7,282.55,9291.267,9500
"V332115",2032,"V332115_L1849_1_P.jpg","merged","L1849",TRUE,2032,NA,434.1627,0,NA,1,0,NA,1,1,158.3193,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,721.5982,0,470.6,316.65,10395.524,10500
"V332116",2033,"V332116_L1850_1_P.jpg","merged","L1850",TRUE,2033,3203.5856,479.347,0,0,0,0,0,0,1,103.5761,0,8,7,19,0,6,138.1304,0,NA,NA,0,NA,417.1726,361.8453,153.0294,693.026,0,470.8,316.45,10389.048,10500
"V332117",2034,"V332117_L1851_1_P.jpg","merged","L1851",TRUE,2034.5,3789.117,489.8569,0,0,0,0,0,0,0,0,0,0,0,17,12,5,96.7471,0,NA,NA,0,282.8993,536.3133,373.9733,143.3876,692.289,0,434.8,352.45,11554.832,11750
"V332118",2036,"V332118_L1852_1_P.jpg","merged","L1852",TRUE,2036,NA,469.6799,0,0,0,0,0,0,1,51.264,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,689.0668,0,434.8,352.45,11554.832,11750
"V332120",2037,"V332120_L1854_1_P.jpg","merged","L1854",TRUE,2037,4435.0928,543.18,0,0,0,0,0,0,1,128.0625,0,7,7,17,0,5,159.3989,2,352.4089,NA,0,859.0693,708.7228,641.4109,230.2694,692.4161,NA,504.4,282.85,9300.982,9500
"V332121",2038,"V332121_L1855_1_P.jpg","merged","L1855",TRUE,2038,4181.0123,476.5042,0,0,0,0,0,0,1,121.4578,0,0,0,16,13,5,124.0645,0,NA,NA,0,536.2388,NA,NA,211.0924,700.0457,NA,504.4,282.85,9300.982,9500
"V332122",2039,"V332122_L1856_1_P.jpg","merged","L1856",TRUE,2039,NA,583.353,0,0,0,0,0,0,1,70.8802,0,9,8,17,0,NA,NA,0,NA,NA,0,272.2646,511.0773,533.8164,NA,712.0449,NA,438,349.25,11451.207,11500
"V332123",2040,"V332123_L1857_1_P.jpg","merged","L1857",TRUE,2040,3651.4762,464.1321,0,0,0,0,0,0,1,101.1929,0,0,0,16,12,5,186.2901,2,275.797,292.9846,0,708.1017,499.6319,468.7003,108.8118,696.563,NA,504.3,282.95,9304.22,9500
"V332125",2043,"V332125_L1859_1_P.jpg","merged","L1859",TRUE,2043,4988.3388,611.0278,0,0,0,1,423.117,0,1,198.8165,0,8,7,17,0,6,135.3662,2,417.5069,NA,0,NA,NA,688.433,209.571,690.1043,NA,604.05,183.2,6074.026,6250
"V332126",2044,"V332126_L1860_1_P.jpg","merged","L1860",TRUE,2044,NA,547.5055,0,NA,1,1,388.8033,0,1,139.9428,0,10,9,17,0,NA,NA,2,418.4925,NA,0,1087.8971,NA,NA,NA,714.5796,NA,602.45,184.8,6125.839,6250
"V332127",2045,"V332127_L1861_2_P.jpg","merged","L1861",TRUE,2045,NA,NA,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,469.3826,NA,0,958.0814,894.0157,805.6798,NA,724.1657,NA,NA,NA,NA,NA
"V332128",2046,"V332128_L1862_1_P.jpg","merged","L1862",TRUE,2046,NA,390.0456,0,NA,1,0,NA,1,1,152.3155,0,0,0,0,0,NA,132.4236,2,397.2808,321.204,0,NA,NA,NA,NA,700.9536,NA,603.75,183.5,6083.741,6250
"V332129",2047,"V332129_L1863_1_P.jpg","merged","L1863",TRUE,2047,NA,368.8136,1,286.2761,0,1,411.1751,0,1,145.5232,0,7,6,18,0,NA,153.7335,2,328.4692,NA,0,NA,NA,NA,NA,717.3075,NA,604.95,182.3,6044.881,6250
"V332130",2048,"V332130_L1864_1_P.jpg","merged","L1864",TRUE,2048.5,3915.8529,508.5327,0,0,0,1,161.0093,0,1,74.027,0,8,7,17,0,5,117.6435,2,342.8119,331.4212,0,655.8292,544.5292,644.5464,139.1402,700.4113,NA,504.4,282.85,9300.982,9500
"V332131",2050,"V332131_L1865_1_P.jpg","merged","L1865",TRUE,2050,3974.8409,430.7862,0,0,0,1,245.6013,0,1,165.215,0,7,6,17,0,5,162.8251,2,320.2499,335.4519,0,NA,757.2265,525.8745,150.6254,705.1354,NA,504.4,282.85,9300.982,9500
"V332132",2051,"V332132_L1866_1_P.jpg","merged","L1866",TRUE,2051,3239.912,455.1236,0,0,0,0,0,0,1,102,0,0,0,17,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,696.9304,0,435,352.25,11548.355,11750
"V332133",2052,"V332133_L1867_1_P.jpg","merged","L1867",TRUE,2052,NA,444.4794,0,0,0,0,0,0,1,117,0,0,0,0,12,NA,NA,2,277.3662,280.9128,0,528.4174,288.7802,430.2046,NA,687.3143,NA,434.8,352.45,11554.832,11750
"V332136",2053,"V332136_L1871_1_P.jpg","merged","L1871",TRUE,2053,NA,462.3092,0,0,0,0,0,0,1,124.8519,0,7,7,0,13,5,166.4121,0,NA,NA,0,218.3415,546.7742,481.9461,NA,699.0258,NA,470.6,316.65,10395.524,10500
"V332137",2054,"V332137_L1872_1_P.jpg","merged","L1872",TRUE,2054,3744.3611,449.3717,0,0,0,0,0,0,1,112.712,0,0,0,16,13,5,131.0267,2,345.8786,265.0887,0,528.0758,342.9052,397.6129,NA,691.8613,NA,504.4,282.85,9300.982,9500
"V332138",2055,"V332138_L1873_1_P.jpg","merged","L1873",TRUE,2055,NA,505.8415,0,0,0,1,94.2019,0,1,144.4991,0,9,9,16,13,5,185.5398,0,NA,NA,0,NA,NA,NA,NA,687.7332,0,504.4,282.85,9300.982,9500
"V332139",2056,"V332139_L1874_1_P.jpg","merged","L1874",TRUE,2056,NA,455.7148,1,64.4981,0,1,249.928,0,1,119.3315,0,10,9,0,0,5,171.7673,2,285.2367,332,0,572.5033,597.3006,561.4268,190.1578,692,NA,NA,NA,NA,NA
"V332140",2057,"V332140_L1875_1_P.jpg","merged","L1875",TRUE,2057,NA,4104.1579,0,0,0,0,0,0,1,NA,0,10,8,17,0,NA,172.1859,2,332.7461,292.3286,0,646.4673,634.8417,NA,210.789,702.9196,NA,504.4,282.85,9300.982,9500
"V332141",2058,"V332141_L1876_1_P.jpg","merged","L1876",TRUE,2058,4252.2709,488.1196,0,0,0,0,0,0,1,136.0588,0,8,8,16,14,5,192.2082,2,359.2214,321.2227,0,600.0133,615.0382,597.6086,131.0267,699.0966,NA,504.7,282.55,9291.267,9500
"V332142",2059,"V332142_L1877_1_P.jpg","merged","L1877",TRUE,2059,4181.5002,531.5814,0,0,0,0,0,0,1,134.1044,0,10,9,17,10,5,168.0476,0,NA,NA,0,275.855,591.4863,661.6948,229.9565,712.0449,NA,470.7,316.55,10392.286,10500
"V332143",2060,"V332143_L1878_1_P.jpg","merged","L1878",TRUE,2060,2971.7173,346.1899,0,0,0,0,0,0,0,0,0,0,0,18,0,4,165.215,0,NA,NA,0,139.714,456.6311,417.229,80.9938,712.7749,NA,440.2,347.05,11379.964,11500
"V332144",2061,"V332144_L1879_1_P.jpg","merged","L1879",TRUE,2061,NA,424.8719,0,0,0,0,0,0,1,123.5476,0,0,0,0,0,5,132.2422,0,NA,NA,0,110.0545,NA,NA,NA,696.9304,NA,440.2,347.05,11379.964,11500
"V332145",2062,"V332145_L1880_1_P.jpg","merged","L1880",TRUE,2062,3608.5454,487.7097,0,0,0,0,0,0,1,116.619,0,0,0,0,0,NA,NA,2,260.123,293.5575,0,722.4071,554.0541,554.9631,114.5426,692.3698,NA,505.6,281.65,9262.123,9500
"V332146",2063,"V332146_L1881_1_P.jpg","merged","L1881",TRUE,2063,4468.6589,588.6503,0,0,0,0,0,0,1,139.1402,0,9,8,17,10,NA,212.1509,2,393.2429,NA,0,735.0973,NA,NA,NA,692.104,NA,504.7,282.55,9291.267,9500
"V332147",2064,"V332147_L1882_1_P.jpg","merged","L1882",TRUE,2064,2633.6275,343.1101,0,0,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,181.593,445.4975,453.1589,102,708.2288,NA,438.5,348.75,11435.015,11500
"V332148",2065,"V332148_L1883_1_P.jpg","merged","L1883",TRUE,2065,NA,NA,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,173.6116,NA,0,541.4065,325.3859,361.7084,167.1945,702.4101,NA,436.2,351.05,11509.496,11750
"V332149",2066,"V332149_L1884_1_P.jpg","merged","L1884",TRUE,2066,NA,498.7895,0,0,0,0,0,0,1,94.4034,0,0,0,0,0,NA,NA,2,320.025,NA,0,NA,621.289,NA,NA,705.4644,NA,440.2,347.05,11379.964,11500
"V332150",2067,"V332150_L1885_1_P.jpg","merged","L1885",TRUE,2067,5484.6302,728.356,0,0,0,1,398.8082,0,1,207.9327,0,9,9,17,0,NA,260.4995,0,NA,NA,0,822.0876,588.7648,NA,212.8098,704.5594,NA,605.05,182.2,6041.643,6250
"V332151",2068,"V332151_L1886_1_P.jpg","merged","L1886",TRUE,2068.5,NA,NA,0,0,1,0,0,1,0,0,1,0,0,0,0,0,NA,0,NA,NA,0,NA,1013.8008,NA,228.3156,720.1444,0,603.65,183.6,6086.979,6250
"V332152",2070,"V332152_L1887_1_P.jpg","merged","L1887",TRUE,2070,3188.2563,409.0104,0,0,0,1,351.5508,0,1,157.035,0,9,7,17,0,4,156.7195,2,NA,289.0138,0,522.0345,525.2142,382.697,80.7775,715.599,NA,602.65,184.6,6119.362,6250
"V332153",2071,"V332153_L1888_1_P.jpg","merged","L1888",TRUE,2071,3636.7128,448.7781,1,334.1138,0,1,384.6037,0,1,150.3596,0,10,9,17,0,6,162.4315,2,357.9721,301.7284,0,639.6249,572.6849,512.6402,206.4558,715.2398,NA,604.25,183,6067.549,6250
"V332154",2072,"V332154_L1889_1_P.jpg","merged","L1889",TRUE,2072,4783.0877,608.3759,0,0,0,0,0,0,1,136.2351,0,0,8,17,0,5,276.029,2,342.4617,397.1901,0,822.7174,656.5973,475.8487,238.4617,700.0114,NA,605.15,182.1,6038.405,6250
"V332155",2073,"V332155_L1890_1_P.jpg","merged","L1890",TRUE,2073.5,NA,537.3767,0,0,0,0,0,0,1,62.7694,0,9,8,0,14,5,217.3292,2,342.4617,340.5877,0,761.7349,562.0534,602.9925,152.2104,685.4137,0,605.05,182.2,6041.643,6250
"V332156",2075,"V332156_L1891_1_P.jpg","merged","L1891",TRUE,2075,NA,656.2604,0,NA,1,0,NA,1,1,129.0349,0,8,9,17,0,NA,NA,2,458.3328,NA,0,NA,NA,NA,NA,682.2939,NA,605.65,181.6,6022.213,6250
"V332157",2076,"V332157_L1892_1_P.jpg","merged","L1892",TRUE,2076,NA,558.7845,1,150.7846,0,1,304.6309,0,1,181.1077,0,0,0,0,0,5,165.9397,2,381.366,NA,0,933.2952,436.0183,NA,NA,686.6265,NA,605.75,181.5,6018.975,6250
"V332158",2077,"V332158_L1893_1_P.jpg","merged","L1893",TRUE,2077,3144.1632,NA,0,0,0,0,0,0,1,100.2646,0,0,0,16,13,NA,NA,2,263.8977,NA,0,514.9262,454.4282,450.6995,103.2279,689.5172,NA,505.6,281.65,9262.123,9500
"V332159",2078,"V332159_L1894_1_P.jpg","merged","L1894",TRUE,2078,5013.85,NA,0,0,0,0,0,0,1,234,0,0,0,17,0,6,145.9863,2,408.3969,NA,0,851.4294,782.3043,678.9551,199.4492,701.564,NA,506.6,280.65,9229.74,9250
"V332161",2079,"V332161_L1896_1_P.jpg","merged","L1896",TRUE,2079,NA,NA,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,510,149.94,708.4067,0,603.55,183.7,6090.217,6250
"V332162",2080,"V332162_L1897_1_P.jpg","merged","L1897",TRUE,2080,NA,660.1841,0,NA,1,1,414.5757,0,1,177.5077,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,703.0825,0,604.45,182.8,6061.073,6250
"V332163",2081,"V332163_L1898_1_P.jpg","merged","L1898",TRUE,2081,5437.8176,661.8451,1,349.4968,0,1,423.8502,0,1,189.8552,0,9,0,18,13,5,173.8189,2,425.6724,NA,0,930.6095,NA,NA,255.2822,683.6973,NA,604.95,182.3,6044.881,6250
"V332164",2082,"V332164_L1899_1_P.jpg","merged","L1899",TRUE,2082.5,3177.6402,NA,0,0,1,0,0,1,0,0,1,0,8,17,0,0,NA,2,206.3032,NA,0,571.805,599.91,NA,NA,693.1039,NA,510,277.25,9119.638,9250
"V332165",2084,"V332165_L1900_1_P.jpg","merged","L1900",TRUE,2084.5,4905.0439,630.6222,0,0,0,0,0,0,1,52.1536,0,8,7,16,0,5,170.1764,0,NA,NA,0,NA,572.8804,NA,271.6468,692.4161,0,435,352.25,11548.355,11750
"V332166",2086,"V332166_L1901_1_P.jpg","merged","L1901",TRUE,2086,NA,460.6643,0,0,0,0,0,0,1,115.3776,0,0,0,17,14,5,137.4627,0,NA,NA,0,NA,NA,NA,NA,677.7374,0,435,352.25,11548.355,11750
"V332167",2087,"V332167_L1902_1_P.jpg","merged","L1902",TRUE,2087,5040.4321,613.4619,0,0,0,0,0,0,1,157.035,0,9,7,16,0,5,168.9615,0,NA,NA,0,267.5892,754.6893,593.8788,178.9972,681.2048,NA,434.7,352.55,11558.07,11750
"V332169",2088,"V332169_L1904_1_P.jpg","merged","L1904",TRUE,2088,4779.805,565.9504,0,0,0,0,0,0,1,99.3177,0,10,8,17,12,5,218.0734,0,NA,NA,0,339.4113,718.2479,762.5667,228.0789,714.6048,NA,471.2,316.05,10376.094,10500
"V332170",2089,"V332170_L1905_1_P.jpg","merged","L1905",TRUE,2089,NA,665.5073,0,0,0,0,NA,1,0,NA,1,0,8,0,0,0,NA,0,NA,NA,0,272.5949,600.653,478.7066,135.4843,700.7482,NA,471.1,316.15,10379.333,10500
"V332171",2090,"V332171_L1906_1_P.jpg","merged","L1906",TRUE,2091,NA,425.7719,0,0,0,0,0,0,1,36.7144333333333,0,7,0,0,14,7,132.6382,2,283.7994,265.8152,0,646.77,471.9475,399.8973,119.57,705.2438,0,508.6,278.65,9164.974,9250
"V332172",2093,"V332172_L1907_1_P.jpg","merged","L1907",TRUE,2094,2824.8501,413.0545,0,0,0,0,0,0,0,0,0,0,0,0,11,0,NA,0,NA,NA,0,170.5416,399.7442,244.5496,NA,711.868,0,440.2,347.05,11379.964,11500
"V332173",2096,"V332173_L1908_1_P.jpg","merged","L1908",TRUE,2097.5,2623.2108,336.1102,0,0,0,0,0,0,1,22.561025,0,9,8,18,0,4,108.2589,0,NA,NA,0,138.9244,374.8333,364.2032,134.0149,695.7385,0,435.8,351.45,11522.449,11750
"V332175",2100,"V332175_L1910_1_P.jpg","merged","L1910",TRUE,2100,NA,500.6776,0,0,0,0,0,0,1,90.2441,0,8,7,0,12,5,152.0526,0,NA,NA,0,184.3909,580.9923,523.6946,171.2075,699.7714,NA,439,348.25,11418.824,11500
"V332176",2101,"V332176_L1911_1_P.jpg","merged","L1911",TRUE,2101,NA,NA,1,295.7026,0,1,411.3587,0,1,NA,0,0,0,0,0,NA,NA,2,421.2932,424.6787,0,948.6749,NA,NA,173.2974,704.0114,NA,605.55,181.7,6025.452,6250
"V332177",2102,"V332177_L1912_1_P.jpg","merged","L1912",TRUE,2102,NA,793.6855,0,0,0,1,231.8965,0,1,124.0645,0,0,0,0,0,NA,NA,2,284.0845,NA,0,1044.7966,883.819,871.8348,296.1081,704.1136,NA,605.55,181.7,6025.452,6250
"V332178",2103,"V332178_L1913_1_P.jpg","merged","L1913",TRUE,2103,4600.2939,529.345,0,0,0,0,0,0,0,0,0,10,8,16,0,4,180.1777,2,408.0784,NA,0,712.0112,625.2807,572.4893,221.8829,692.8781,NA,605.55,181.7,6025.452,6250
"V332179",2104,"V332179_L1914_1_P.jpg","merged","L1914",TRUE,2104,NA,336.0588,0,0,0,1,343.9186,0,1,167.2603,0,0,0,0,0,5,156.0513,2,286.2516,NA,0,551.7572,394.2436,NA,NA,704.2301,NA,605.35,181.9,6031.928,6250
"V332180",2105,"V332180_L1915_1_P.jpg","merged","L1915",TRUE,2105,NA,NA,1,238.1932,0,1,NA,0,1,NA,0,0,0,0,0,6,133.2216,2,329.8788,334.5744,0,831.3002,532.6199,517.7258,167.869,692.104,NA,605.45,181.8,6028.69,6250
"V332181",2106,"V332181_L1916_1_P.jpg","merged","L1916",TRUE,2106,NA,NA,0,0,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,363.6069,719.2246,632.5093,171.0263,710.0944,NA,440.2,347.05,11379.964,11500
"V332182",2107,"V332182_L1917_1_P.jpg","merged","L1917",TRUE,2107,NA,514.8461,0,0,0,0,0,0,1,136.0294,0,8,7,0,0,5,72.9932,2,375.108,NA,0,722.2527,568.9332,581.6055,106.1508,706.0779,NA,508.2,279.05,9177.927,9250
"V332183",2108,"V332183_L1918_1_C.jpg","merged","L1918",TRUE,2108,4584.9039,581.6321,0,0,0,1,283.3231,0,1,105.9056,0,8,9,17,12,5,128.2498,2,350.7706,344.5809,0,725.1041,670.3432,642.8935,NA,688.0465,NA,504.6,282.65,9294.506,9500
"V332186",2109,"V332186_L1922_1_P.jpg","merged","L1922",TRUE,2109,4326.5321,590.3036,1,402.2363,0,1,319.6107,0,1,95.0789,0,0,0,19,0,NA,NA,2,552.1304,NA,0,666.5733,632.8096,613.9837,NA,696.1839,NA,605.55,181.7,6025.452,6250
"V332187",2110,"V332187_L1923_1_P.jpg","merged","L1923",TRUE,2110,NA,516.8671,0,0,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,400.632,NA,0,NA,NA,NA,NA,712.4668,NA,605.05,182.2,6041.643,6250
"V332188",2111,"V332188_L1924_1_P.jpg","merged","L1924",TRUE,2112,5139.5035,706.9195,0,0,0,0,0,0,1,99.1413,0,0,0,18,0,0,NA,2,349.8857,NA,0,NA,554.6927,735.6575,NA,706.3852,0,605.65,181.6,6022.213,6250
"V332189",2114,"V332189_L1925_1_P.jpg","merged","L1925",TRUE,2114,NA,NA,0,0,0,0,0,0,1,132.0341,0,0,0,0,0,NA,NA,2,252.232,NA,0,428.6642,NA,514.9262,NA,695.5926,NA,511.2,276.05,9080.778,9250
"V332190",2115,"V332190_L1926_1_P.jpg","merged","L1926",TRUE,2115,NA,556.4845,0,0,0,1,169.7528,0,1,152.3155,0,0,0,18,0,5,NA,2,NA,NA,0,NA,NA,635.2952,NA,703.8409,0,511.9,275.35,9058.11,9250
"V332192",2116,"V332192_L1928_1_P.jpg","merged","L1928",TRUE,2116,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,235.5525,NA,518.5836,NA,693.3974,NA,435.9,351.35,11519.211,11750
"V332193",2117,"V332193_L1929_1_P.jpg","merged","L1929",TRUE,2117,4004.7732,532.3942,0,0,0,0,0,0,0,0,0,9,8,17,0,4,127.122,0,NA,NA,0,204.0392,NA,466.6476,230.8246,706.5862,NA,437.9,349.35,11454.445,11500
"V332194",2118,"V332194_L1930_1_P.jpg","merged","L1930",TRUE,2118,NA,395.0946,0,0,0,0,0,0,1,109.078,0,10,7,17,13,5,167.1945,0,NA,NA,0,372.1935,NA,NA,NA,712.1826,NA,473.6,313.65,10298.375,10500
"V332195",2119,"V332195_L1931_1_P.jpg","merged","L1931",TRUE,2120,5061.6428,609.0112,0,0,0,0,0,0,0,0,0,10,8,17,14,5,174.0259,2,321.5603,NA,0,823.7718,765.0529,527.2665,157.4929,698.3817,0,471.3,315.95,10372.856,10500
"V332196",2122,"V332196_L1932_1_P.jpg","merged","L1932",TRUE,2122,NA,483.2265,0,0,0,0,0,0,1,135.0333,0,0,0,16,12,4,119.5492,2,274.2499,284.7631,0,672.0603,562.626,505.0347,NA,704.7702,NA,473.7,313.55,10295.137,10500
"V332197",2123,"V332197_L1933_1_P.jpg","merged","L1933",TRUE,2123,NA,NA,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,448,629.6412,157.7847,690.3448,0,471.3,315.95,10372.856,10500
"V332199",2124,"V332199_L1935_2_P.jpg","merged","L1935",TRUE,2124,4209.0588,514.5676,0,0,0,0,0,0,0,0,0,9,7,17,11,6,96.0833,2,344.0233,314.5791,0,644.3105,639.3622,560.9421,221.8829,660.0485,NA,512.6,274.65,9035.442,9250
"V332200",2125,"V332200_L1936_1_P.jpg","merged","L1936",TRUE,2125,2695.4128,NA,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,412.3227,333.702,249.7218,104.6566,701.3651,NA,512.3,274.95,9045.157,9250
"V332201",2126,"V332201_L1937_1_P.jpg","merged","L1937",TRUE,2126,NA,430.025,0,0,0,0,0,0,1,143.2201,0,0,0,0,11,5,113.1371,2,344,349.4453,0,795.7085,NA,NA,NA,700.0457,NA,512.2,275.05,9048.395,9250
"V332202",2127,"V332202_L1938_1_P.jpg","merged","L1938",TRUE,2127,3977.8105,483.3206,0,0,0,0,0,0,1,140.4564,0,0,0,16,12,6,107.7033,0,NA,NA,0,NA,484.8092,513.4511,121.6553,706.2691,0,471.8,315.45,10356.665,10500
"V332203",2128,"V332203_L1939_1_P.jpg","merged","L1939",TRUE,2128,NA,NA,1,167.7379,0,1,315.8354,0,1,158.619,0,12,0,18,0,6,101.2719,2,356.073,327.8353,0,843.9384,554.8225,463.9052,NA,704.6474,NA,606.95,180.3,5980.116,6000
"V332204",2129,"V332204_L1940_1_P.jpg","merged","L1940",TRUE,2129,NA,581.053,0,0,0,0,0,0,1,153.5871,0,0,0,0,0,NA,NA,2,365.3847,NA,0,908.3711,433.7568,672.7295,197.7726,697.6532,NA,605.85,181.4,6015.737,6250
"V332205",2130,"V332205_L1941_1_P.jpg","merged","L1941",TRUE,2130,NA,NA,1,222.8004,0,1,300,0,1,168.4043,0,0,0,0,0,6,188.0957,2,NA,NA,0,NA,NA,NA,NA,708.1017,0,606.75,180.5,5986.592,6000
"V332206",2131,"V332206_L1942_1_P.jpg","merged","L1942",TRUE,2131,NA,589.5428,0,NA,1,1,328.3321,0,1,136.8211,0,0,0,0,0,NA,NA,2,507.0089,NA,0,744.1512,482.9255,NA,NA,712.6184,NA,606.55,180.7,5993.069,6000
"V332207",2132,"V332207_L1943_1_P.jpg","merged","L1943",TRUE,2132,NA,739.5709,0,0,0,0,0,0,1,142.5553,0,0,0,0,0,6,257.5286,0,NA,NA,0,NA,534.2527,883.4733,218.5063,701.0827,0,505.7,281.55,9258.884,9500
"V332208",2133,"V332208_L1944_1_P.jpg","merged","L1944",TRUE,2133,NA,NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,5,86.5852,0,NA,NA,0,NA,NA,NA,95.6713,700.9094,0,441.5,345.75,11337.867,11500
"V332209",2134,"V332209_L1945_1_P.jpg","merged","L1945",TRUE,2134,NA,456.1359,0,0,0,0,0,0,1,100.8464,0,0,0,0,0,5,165.1091,2,267,270.7656,0,610.5055,462.5257,562.61,183,700.5883,NA,440.3,346.95,11376.726,11500
"V332210",2135,"V332210_L1946_1_P.jpg","merged","L1946",TRUE,2135,NA,NA,0,0,0,0,0,0,1,100.6231,0,0,0,15,0,NA,NA,0,NA,NA,0,170.8157,341.1041,NA,NA,705.3127,NA,472.5,314.75,10333.997,10500
"V332212",2136,"V332212_L1948_1_P.jpg","merged","L1948",TRUE,2136,NA,NA,0,0,0,1,310.0968,0,1,143.1084,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,742.5901,0,607.55,179.7,5960.686,6000
"V332213",2137,"V332213_L1949_1_P.jpg","merged","L1949",TRUE,2137,5106.0564,573.8693,1,313.439,0,1,464.9516,0,1,202.4055,0,0,0,17,9,6,184.8351,2,434.8241,NA,0,995.3673,624.3749,611.7941,NA,750,NA,607.45,179.8,5963.924,6000
"V332214",2138,"V332214_L1950_1_P.jpg","merged","L1950",TRUE,2138,NA,548.5965,0,0,0,0,0,0,1,0,1,9,8,17,0,NA,141.4214,2,290.2688,NA,0,796.4923,NA,NA,NA,700.1028,NA,507,280.25,9216.787,9250
"V332215",2139,"V332215_L1951_1_P.jpg","merged","L1951",TRUE,2139,NA,496.9712,0,0,0,1,223.6068,0,1,108.6646,0,0,0,17,0,NA,NA,2,246.4467,NA,0,NA,NA,NA,NA,705.6345,NA,505.2,282.05,9275.076,9500
"V332217",2140,"V332217_L1953_1_P.jpg","merged","L1953",TRUE,2140,2546.1589,NA,0,0,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,110.6345,707.7203,0,508.1,279.15,9181.165,9250
