"","fish_id","n","ID","part_type","bin","merged","SL","CAV","MDS1","DS1","MDS1NA","MDS2","DS2","MDS2NA","MDS3","DS3","MDS3NA","MDF","MAF","MCV","MAV","MPT","LPT","MPSP","PSP.L","PSP.R","MPSPNA","TPG","ECT","CLE","PMX","Scale_10mm"
"1448","V332452",2328,"V332452_L2195_1_P.jpg","merged","L2195",TRUE,NA,NA,1,NA,0,1,NA,0,1,NA,0,0,0,0,0,NA,NA,2,411.3065,483.9308,0,776.2351,517.7065,391.9451,96.0469,719.2809
"1449","V332453",2329,"V332453_L2196_1_P.jpg","merged","L2196",TRUE,5436.1258,654.7181,1,270.7323,0,1,406.5464,0,1,189.0608,0,10,8,19,11,5,224.5707,2,554.0541,NA,0,768.2083,698.57,710.5153,244.524,715.6312
"1450","V332454",2330,"V332454_L2197_1_P.jpg","merged","L2197",TRUE,NA,NA,1,NA,0,1,424.6987,0,1,NA,0,0,0,0,0,NA,NA,2,339.0531,NA,0,824.9618,615.2634,NA,129.9731,710.2908
"1451","V332455",2331,"V332455_L2198_1_P.jpg","merged","L2198",TRUE,5076.7691,641.7395,1,341.1041,0,1,455.5085,0,1,152.3155,0,10,10,17,10,6,203.2142,2,622.254,NA,0,773.4908,906.8715,598.8923,NA,724.1326
"1452","V332456",2332,"V332456_L2199_1_P.jpg","merged","L2199",TRUE,NA,350.153,1,NA,0,1,NA,0,1,168.1904,0,0,12,0,0,6,80.895,2,308.6616,334.1497,0,638.3134,464.4868,419.2374,107.3313,718
"1453","V332457",2333,"V332457_L2200_1_P.jpg","merged","L2200",TRUE,NA,393.2956,1,310.7571,0,1,380.7164,0,1,154.8419,0,8,7,16,12,5,165.2453,2,408.7053,398.0967,0,495.2272,NA,NA,NA,717.1004
"1454","V332459",2334,"V332459_L2202_1_C.jpg","merged","L2202",TRUE,NA,282.5378,1,169.1626,0,1,212.6029,0,1,117.0982,0,0,0,17,12,6,110.0182,2,265.9323,NA,0,322.2235,221.7205,320.5807,NA,709.6619
"1455","V332460",2335,"V332460_L2203_1_P.jpg","merged","L2203",TRUE,NA,NA,0,NA,1,0,NA,1,1,147.1224,0,0,0,0,0,NA,NA,2,445.6591,475.1947,0,NA,455.9704,NA,NA,731.8156
"1456","V332461",2336,"V332461_L2204_1_P.jpg","merged","L2204",TRUE,3918.2241,463.5546,0,0,0,1,219.1803,0,1,93.74435,0,9,8,19,0,5,196.1224,2,578.2318,559.7714,0,805.7394,702.4642,524.9762,157.8354,718.5096
"1457","V332462",2338,"V332462_L2205_1_P.jpg","merged","L2205",TRUE,3387.457,437.727,1,183,0,1,331.9578,0,1,154.4345,0,7,8,19,12,9,154.4345,2,373.6054,389.3071,0,618.5822,516.4969,462.8661,56.6039,717.0565
"1458","V332463",2339,"V332463_L2206_1_P.jpg","merged","L2206",TRUE,3918.1588,453.5235,1,328,0,1,450.422,0,1,189.6523,0,8,7,0,12,6,176.7258,2,NA,441.9774,0,681.9384,635.9119,NA,NA,721.9972
"1459","V332464",2340,"V332464_L2207_1_P.jpg","merged","L2207",TRUE,4597.4636,525.5453,1,401.1384,0,1,489.6529,0,1,204.3135,0,10,8,16,10,7,56.5685,2,371.8494,NA,0,907.1891,638.8239,559.3711,178.5721,720.7108
"1460","V332465",2341,"V332465_L2208_1_P.jpg","merged","L2208",TRUE,3646.3669,471.0574,0,0,0,0,0,0,1,93.6474,0,0,0,16,14,5,205.4069,0,NA,NA,0,233.6502,129.0349,315.35275,179.81535,717.43095
"1461","V332467",2344,"V332467_L2210_1_P.jpg","merged","L2210",TRUE,3243.401,412.4375,0,0,0,0,0,0,1,141.6051,0,9,6,15,12,5,114.9826,0,NA,NA,0,521.7068,573.6358,472.2976,134.8332,722.9066
"1462","V332468",2345,"V332468_L2211_1_P.jpg","merged","L2211",TRUE,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,13,5,167.2752,0,NA,NA,0,NA,585.6227,NA,159.4522,720.3062
"1463","V332469",2346,"V332469_L2212_1_P.jpg","merged","L2212",TRUE,3749.3231,NA,0,0,0,0,0,0,1,53.2541,0,0,0,0,0,5,124.0645,2,NA,NA,0,NA,NA,NA,NA,707.6835
"1464","V332470",2348,"V332470_L2213_1_P.jpg","merged","L2213",TRUE,NA,573.5193,0,0,0,0,0,0,1,116,0,0,0,0,0,NA,NA,2,356.8081,389.3174,0,831.1245,612.6402,648.0617,216.1481,715.2398
"1465","V332471",2349,"V332471_L2214_1_P.jpg","merged","L2214",TRUE,NA,422.1575,0,0,0,0,0,0,1,120,0,0,0,0,0,5,171.2104,2,224.1183,NA,0,435.4963,NA,NA,NA,716.4475
"1466","V332473",2350,"V332473_L2216_1_P.jpg","merged","L2216",TRUE,NA,455.3761,0,0,0,0,NA,1,1,134.8332,0,8,0,0,0,NA,136.0294,2,272.3564,262.1011,0,673.3179,489.6989,515.3019,131.7953,711.2278
"1467","V332474",2351,"V332474_L2217_1_P.jpg","merged","L2217",TRUE,NA,NA,0,0,0,0,0,0,1,83.1925,0,0,0,0,0,4,177.1017,2,280.9448,242.685,0,633.1137,440.0909,398.5035,133.7946,724.2189
"1468","V332475",2352,"V332475_L2218_1_P.jpg","merged","L2218",TRUE,3519.2161,422.9203,1,161.4714,0,1,241.9793,0,1,138.7155,0,10,8,18,11,5,105.1713,2,291.803,297.4239,0,575.578,528.8516,392.8282,98.0867,723.504
"1469","V332476",2353,"V332476_L2219_1_P.jpg","merged","L2219",TRUE,3055.1844,359.8905,0,0,0,1,118.15775,0,1,51.08815,0,7,6,17,14,5,78.5175,2,NA,222.3241,0,513.6925,375.192,467.1723,107.2054,730.2089
"1470","V332477",2355,"V332477_L2220_1_P.jpg","merged","L2220",TRUE,NA,344.3019,0,0,0,0,0,0,1,129.0349,0,0,0,15,11,4,132.0341,2,324.5135,243.0741,0,468.9318,277.0415,466.623,NA,728.5616
"1471","V332478",2356,"V332478_L2221_1_P.jpg","merged","L2221",TRUE,5332.2536,661.5791,1,222.03605,0,1,244.52405,0,1,132.54435,0,0,8,0,15,5,272.0294,2,548.1314,423.0934,0,1088.0662,751.4573,767.3539,225.282,686.6265
"1472","V332480",2360,"V332480_L2223_1_P.jpg","merged","L2223",TRUE,4601.2677,634.8201,1,450.5641,0,1,432.6846,0,1,193.4942,0,8,8,18,0,6,NA,2,441.8144,492.0163,0,NA,932.0086,723.204,NA,748.7269
"1473","V332481",2361,"V332481_L2224_1_C.jpg","merged","L2224",TRUE,NA,555.4892,1,199.8324,0,1,420.8777,0,1,NA,0,0,0,0,0,6,144.8102,2,680.7621,NA,0,817.5922,634.8173,570.1973,NA,678.6634
"1474","V332482",2362,"V332482_L2225_1_P.jpg","merged","L2225",TRUE,4326.3971,497.0421,1,348.8037,0,1,433.4974,0,1,234.7765,0,10,9,18,13,5,160.05,2,544.3675,477.4767,0,875.662,571.3423,924.5539,141.7604,710.1549
