fish_id,measure,part_value,part_scale,has_multiple_values.x,cpart_value,cpart_scale,has_multiple_values.y,var_type,scale,absolute_diff,relative_diff,exceeds_threshold,multiple_measurements
V332843,SL,3230.8384,NA,FALSE,3195.0394,648.0278,FALSE,continuous,648.0278,35.79899999999998,0.05524300037745291,TRUE,FALSE
V332843,MCV,7.5,637.3853,TRUE,0,648.0278,FALSE,count,642.70655,7.5,0.0014909118486442193,TRUE,TRUE
V332843,MAF,0,637.3853,TRUE,7,648.0278,FALSE,count,642.70655,7,0.0013915177254012715,TRUE,TRUE
V332843,MAV,6.5,637.3853,TRUE,12,648.0278,FALSE,count,642.70655,5.5,0.0010933353556724275,TRUE,TRUE
V332843,MPT,2,637.3853,TRUE,4,648.0278,FALSE,count,642.70655,2,3.975764929717918e-4,TRUE,TRUE
V332844,DS3,112.0089,746.7289,FALSE,0,745.8002,FALSE,continuous,746.26455,112.0089,0.15009275196041405,TRUE,FALSE
V332844,MCV,17,746.7289,FALSE,0,745.8002,FALSE,count,746.26455,17,0.0033794001902602306,TRUE,FALSE
V332844,MAV,12,746.7289,FALSE,0,745.8002,FALSE,count,746.26455,12,0.002385458957830751,TRUE,FALSE
V332844,MAF,7,746.7289,FALSE,0,745.8002,FALSE,count,746.26455,7,0.0013915177254012715,TRUE,FALSE
V332844,MDF,7,746.7289,FALSE,0,745.8002,FALSE,count,746.26455,7,0.0013915177254012715,TRUE,FALSE
V332844,MPT,7,746.7289,FALSE,0,745.8002,FALSE,count,746.26455,7,0.0013915177254012715,TRUE,FALSE
V332857,DS2,0,771.0525,FALSE,69.52696666666668,774.5812,TRUE,continuous,772.8168499999999,69.52696666666668,0.08996564537466631,TRUE,TRUE
V332857,TPG,213.3378,771.0525,FALSE,270.749,NA,FALSE,continuous,771.0525,57.411200000000036,0.07445822431027724,TRUE,FALSE
V332857,MCV,18,771.0525,FALSE,0,774.5812,TRUE,count,772.8168499999999,18,0.0035781884367461266,TRUE,TRUE
V332857,MPT,0,771.0525,FALSE,3.5,774.5812,TRUE,count,772.8168499999999,3.5,6.957588627006357e-4,TRUE,TRUE
V332903,DS3,114.826,768.1465,FALSE,191.7081,752.6805,FALSE,continuous,760.4135,76.88210000000001,0.10110564843996064,TRUE,FALSE
V332903,MCV,0,768.1465,FALSE,20,752.6805,FALSE,count,760.4135,20,0.003975764929717919,TRUE,FALSE
V332903,MAF,0,768.1465,FALSE,8,752.6805,FALSE,count,760.4135,8,0.0015903059718871673,TRUE,FALSE
V332903,MDF,9,768.1465,FALSE,8,752.6805,FALSE,count,760.4135,1,1.987882464858959e-4,TRUE,FALSE
V332926,CAV,445.3758,745.4562,FALSE,405.7624,736.3912,FALSE,continuous,740.9237,39.61340000000001,0.05346488444086754,TRUE,FALSE
V332974,PMX,244.2294,664.1084,FALSE,131.727,672.1674,FALSE,continuous,668.1379,112.5024,0.16838200616968443,TRUE,FALSE
V332974,DS1,409.3702,664.1084,FALSE,312.8786,672.1674,FALSE,continuous,668.1379,96.4916,0.14441868961482354,TRUE,FALSE
V332974,TPG,862.6842,664.1084,FALSE,776.7278,672.1674,FALSE,continuous,668.1379,85.95640000000003,0.12865068723088458,TRUE,FALSE
V332974,LPT,136.5284,664.1084,FALSE,203.2265,672.1674,FALSE,continuous,668.1379,66.69809999999998,0.09982684712242786,TRUE,FALSE
V332974,PSP.R,585.9693,664.1084,FALSE,532.6922,672.1674,FALSE,continuous,668.1379,53.27710000000002,0.0797396764949272,TRUE,FALSE
V332974,MAV,0,664.1084,FALSE,13,672.1674,FALSE,count,668.1379,13,0.002584247204316647,TRUE,FALSE
V333028,DS2,504.9673,679.0228,FALSE,0,693.4155,FALSE,continuous,686.2191499999999,504.9673,0.7358688547237425,TRUE,FALSE
V333028,DS1,435.4124,679.0228,FALSE,0,693.4155,FALSE,continuous,686.2191499999999,435.4124,0.634509252619954,TRUE,FALSE
V333028,DS3,213.9533,679.0228,FALSE,0,693.4155,FALSE,continuous,686.2191499999999,213.9533,0.3117856737166254,TRUE,FALSE
V333028,MDF,7,679.0228,FALSE,0,693.4155,FALSE,count,686.2191499999999,7,0.0013915177254012715,TRUE,FALSE
V333028,MPSP,2,679.0228,FALSE,0,693.4155,FALSE,count,686.2191499999999,2,3.975764929717918e-4,TRUE,FALSE
V333030,DS3,117.6138,708.0254,FALSE,0,702.8072,TRUE,continuous,705.4163,117.6138,0.16672963185001538,TRUE,TRUE
V333053,MCV,16,708.5535,FALSE,0,699.5213,FALSE,count,704.0373999999999,16,0.0031806119437743346,TRUE,FALSE
V333065,CLE,351.141,727.9128,FALSE,500.3998,708.5563,FALSE,continuous,718.2345499999999,149.2588,0.20781345035545842,TRUE,FALSE
V333074,LPT,160.798,724.7979,FALSE,106.9205,713.5741,FALSE,continuous,719.186,53.8775,0.07491455617879102,TRUE,FALSE
V333074,DS3,69.3397,724.7979,FALSE,113.2254,713.5741,FALSE,continuous,719.186,43.8857,0.061021349136384746,TRUE,FALSE
V333074,MCV,0,724.7979,FALSE,19,713.5741,FALSE,count,719.186,19,0.0037769766832320226,TRUE,FALSE
V333074,MAV,13,724.7979,FALSE,0,713.5741,FALSE,count,719.186,13,0.002584247204316647,TRUE,FALSE
V333102,CAV,541.2435,704.2592,FALSE,650.0081,718.7113,FALSE,continuous,711.48525,108.76459999999997,0.15286978893799974,TRUE,FALSE
V333102,MCV,17,704.2592,FALSE,0,718.7113,FALSE,count,711.48525,17,0.0033794001902602306,TRUE,FALSE
V333102,MDF,9,704.2592,FALSE,0,718.7113,FALSE,count,711.48525,9,0.0017890942183730633,TRUE,FALSE
V333102,MAF,8,704.2592,FALSE,10,718.7113,FALSE,count,711.48525,2,3.975764929717918e-4,TRUE,FALSE
V333176,TPG,271.6616,711.6832,FALSE,208.0625,708.8956,FALSE,continuous,710.2894,63.59910000000002,0.08953970029680863,TRUE,FALSE
V333199,DS3,100.8464,713.8992,FALSE,50.9338,714.8629,TRUE,continuous,714.38105,49.912600000000005,0.0698683146760402,TRUE,TRUE
V333199,MAF,10,713.8992,FALSE,0,714.8629,TRUE,count,714.38105,10,0.0019878824648589593,TRUE,TRUE
V333199,MDF,9,713.8992,FALSE,5,714.8629,TRUE,count,714.38105,4,7.951529859435836e-4,TRUE,TRUE
V333410,MCV,16,746.3618,FALSE,0,739.0589,FALSE,count,742.7103500000001,16,0.0031806119437743346,TRUE,FALSE
V333410,MAV,12,746.3618,FALSE,0,739.0589,FALSE,count,742.7103500000001,12,0.002385458957830751,TRUE,FALSE
V333410,MDF,8,746.3618,FALSE,9,739.0589,FALSE,count,742.7103500000001,1,1.987882464858959e-4,TRUE,FALSE
V333460,LPT,170.1558,751.0133,FALSE,125.3196,755.6487,FALSE,continuous,753.3309999999999,44.836200000000005,0.059517263991525654,TRUE,FALSE
V333460,MAF,10,751.0133,FALSE,9,755.6487,FALSE,count,753.3309999999999,1,1.987882464858959e-4,TRUE,FALSE
V333460,MPT,4,751.0133,FALSE,5,755.6487,FALSE,count,753.3309999999999,1,1.987882464858959e-4,TRUE,FALSE
V334376,DS2,354.7393,760.6313,FALSE,0,739.5134,FALSE,continuous,750.07235,354.7393,0.4729401103773523,TRUE,FALSE
